threshold,n_trades,total_return,mean_return,sharpe,win_rate,max_drawdown_pct,precision
0.5,14432,3.3372286087036764,0.0002312381242172725,1.0160416545982336,55.1798212182108,-58.32489703464474,0.09712870804059329
0.6,3470,2.1460439053266485,0.0006184564568664693,1.0739612600359267,57.89625360230548,-46.802051383616345,0.024504781420765027
0.7,385,0.8468699482582978,0.002199662203268306,0.9393517460781254,63.37662337662338,-26.994754793081675,0.002976190476190476
0.75,88,0.2816342040251453,0.0032003886821039234,0.48012536835802766,64.77272727272727,-20.216514705413875,0.0006952576112412178
0.8,8,0.15208470388641693,0.019010587985802116,0.40702045175164764,62.5,-3.851246631206079,6.098750975800156e-05
